MeanEEG,StdEEG,Kurtosis,Skewness,AR_Coefficients,HjorthActivity,HjorthMobility,HjorthComplexity,AlphaPower,BetaPower,GammaPower,DeltaPower,ThetaPower,DeltaAlpha,DeltaBeta,DeltaGamma,DeltaTheta,ThetaAlpha,ThetaBeta,ThetaGamma,AlphaBeta,AlphaGamma,BetaGamma,BetaAlphaTheta,ThetaAlphaBeta,DeltaThetaAlphaBeta,DeltaThetaBetaGamma,BetaGammaDeltaTheta
-0.807797825054821,101.152051564874,7.08918461705613,0.585867617943773,2.8715;-3.3693;1.5993;0.48295;-0.74135;-0.079561;0.37982;-0.080365;-0.099376;0.031201,10231.7375357829,0.127652804569978,5.54478576723559,140.219527165476,155.747253302543,98.3759291220558,6176.90141688383,908.730378511973,3.78536279017788,3.68033751364517,4.13977588447071,1.91652359897967,1.86883919119821,1.7638139146655,2.22325228549104,-0.10502527653271,0.354413094292823,0.459438370825533,-1.90731033068167,1.12180121700347,3.17557710193369,3.32800520217702,-3.32800520217702
-0.747631144662338,79.8019838376483,7.96662453025909,0.376491640199783,3.117;-4.1908;2.6516;0.02904;-1.1107;0.39719;0.4049;-0.39639;0.093683,6368.35662442427,0.157717345224856,4.72472253351609,110.928702794737,137.343770561606,108.151348313526,3190.66414495918,495.248148860973,3.35909669224733,3.14549731299248,3.38445275063061,1.86292542223645,1.49617127001088,1.28257189075603,1.52152732839416,-0.213599379254857,0.0253560583832727,0.238955437638129,-1.48468472088068,0.690532121841516,2.69774651759773,2.70899627888629,-2.70899627888629
-0.63453312205806,40.4607399424326,5.50051683716829,0.357572670759472,3.7782;-7.3691;9.5527;-8.9211;6.1393;-2.8005;0.35072;0.65252;-0.55302;0.1647,1637.07147668916,0.335663215151188,2.56864630962462,49.8151574881914,158.889642877988,249.36712027434,968.349092800087,124.326541434617,2.96727335036897,1.80738276402963,1.35666646607452,2.05268115236965,0.914592197999319,-0.24529838834002,-0.696014686295127,-1.15989058633934,-1.61060688429445,-0.450716297955107,-0.0916594381349375,-0.518009312141652,1.65546386255617,0.98448837973398,-0.98448837973398
-0.62558702466814,103.912002980058,8.12445038612509,0.203391741345286,2.8097;-3.1727;1.3922;0.52945;-0.63229;-0.15726;0.31264;0.072015;-0.24326;0.085841,10797.7043633277,0.092537257837931,7.15185416969809,113.170799689258,64.5898303503324,53.5046737891923,8615.25168394446,696.759483296345,4.33239118393618,4.89323238967598,5.08152035252258,2.51484908612605,1.81754209781013,2.37838330354994,2.56667126639653,0.560841205739803,0.749129168586397,0.188287962846594,-2.52889120009556,1.36600240681628,3.95862249898951,4.36757518273296,-4.36757518273296
-0.444537481493613,84.3030565250226,7.57532231372308,0.992906351613919,2.9168;-3.4547;1.6888;0.44525;-0.76987;-0.043166;0.34939;-0.030623;-0.18653;0.079992,7107.00533946116,0.103263848104666,5.92915221711456,82.2775939340932,54.6984329713152,41.322668653389,5018.87591453848,784.372987219571,4.11086244426276,4.51912620487812,4.79955003901024,1.85607660998267,2.25478583428009,2.66304959489545,2.94347342902757,0.408263760615358,0.68868759474748,0.280423834132122,-2.76280081363507,1.74507873179792,3.74636727075715,4.10160521927737,-4.10160521927737
-0.306270478102274,45.032417058661,74.9436906104069,5.686323999384,3.1749;-4.3759;3.1831;-0.63636;-1.0359;0.90285;0.11166;-0.70412;0.50947;-0.13498,2027.91858614519,0.110249318622602,4.45359946848417,14.1427388399828,10.0917117085519,3.28274075672795,402.653446183391,94.5341586057688,3.34887492076698,3.68636179292529,4.80939758691834,1.44911502104758,1.8997598997194,2.23724677187771,3.36028256587076,0.337486872158314,1.46052266615136,1.12303579399305,-2.37666477250438,1.36118603868988,3.02119223207177,3.6156210745271,-3.6156210745271
-0.300198751388228,99.7855610800083,8.0899448734057,0.107194131097714,3.4581;-5.3917;4.6777;-1.857;-0.41074;0.85404;-0.37636;0.044145,9957.15820005208,0.0839964969935416,7.80278206635427,102.629072715001,56.8977115528238,28.2380316326973,11793.7298593605,331.223294457116,4.74420204898381,5.33406817980881,6.03465359257294,3.57253054783341,1.1716715011504,1.76153763197539,2.46212304473952,0.589866130824994,1.29045154358912,0.70058541276413,-2.03144918685582,0.730580918972725,4.33080901762466,4.95877389086645,-4.95877389086645
-0.29993641353413,45.9604678334592,7.00187900735944,0.230356331363001,4.02593;-8.57827;12.56;-13.949;12.405;-8.86614;4.93578;-1.95632;0.464709;-0.045209,2112.36460347044,0.29500435333193,2.97371057167488,26.9232733181437,153.155924035163,272.8015008758,2087.58586111633,92.2526564957754,4.35077249528358,2.61230707316088,2.03501915925453,3.11923250774464,1.23153998753894,-0.506925434583757,-1.08421334849011,-1.7384654221227,-2.31575333602905,-0.577287913906352,0.250855710642812,-0.668865660213016,2.49360933912841,1.6326666787983,-1.6326666787983
-0.223602119342051,23.1834910035109,5.30192588981982,0.326357362124189,3.0311;-3.9406;2.4216;-0.060258;-0.80652;0.27361;0.21202;-0.14069,537.474255109872,0.216515581365705,3.31292670869931,20.0358157765323,30.3248505979571,13.6534577842292,265.025931176026,99.7204714193378,2.58230621386324,2.16786014657087,2.9658348676158,0.977456688618946,1.60484952524429,1.19040345795192,1.98837817899685,-0.414446067292365,0.383528653752561,0.797974721044927,-1.37349120946986,0.683160544767934,1.97999188338946,2.11550580365174,-2.11550580365174
-0.1628527003774,22.3262955814961,5.63353077913008,-0.0969028994340611,3.2035;-4.8734;4.2236;-1.7763;-0.26234;0.9026;-0.70504;0.42714;-0.2192;0.06397,498.463474392332,0.401246420252875,2.07716273339617,63.4624935477228,56.0300460874399,59.1317903522022,337.173651708935,34.4416401610601,1.67014900600494,1.79471000048154,1.74082939699556,2.28133178245801,-0.611182776453069,-0.486621781976473,-0.540502385462451,0.124560994476596,0.0706803909906188,-0.0538806034859776,-0.558100688306219,-1.24398763744173,1.13460521792776,1.17152074504897,-1.17152074504897
-0.153121989360342,15.5044733328915,4.61705746503561,0.259558466470827,3.5532;-5.9172;5.7747;-3.0973;0.22794;1.1321;-1.1206;0.63035;-0.22043;0.027007,240.388693330344,0.235009611928448,3.14089599710224,11.6901143115124,15.1452713889329,8.35372618833771,128.276853494599,87.7079238894656,2.39544729209786,2.13650248241299,2.73148315668336,0.380178598592578,2.01526869350529,1.75632388382041,2.35130455809078,-0.258944809684877,0.336035864585497,0.594980674270374,-1.88144401336548,1.18429086895159,2.08548655156447,2.21825016617292,-2.21825016617292
-0.120660536542155,67.8560839817691,7.67268392138225,0.669252812490772,2.9726;-4.1059;3.1123;-0.85991;-0.55423;0.69372;-0.32032;0.085255;0.0023213;-0.031406,4604.4481333409,0.186560360019489,4.59926318261891,56.9746541058783,137.601829675048,220.329339785896,4071.75033603401,255.459450789931,4.26922173984912,3.38746402151394,2.91670481798869,2.76876455225625,1.50045718759287,0.618699469257695,0.147940265732442,-0.881757718335177,-1.35251692186043,-0.470759203525253,-0.820029360140161,0.272238373156007,3.1018529036841,2.49233751841365,-2.49233751841365
-0.0838614383045055,25.4854835610521,3.72911029151678,-0.104432505312559,3.043;-4.6016;4.1443;-2.0401;0.087126;0.8419;-0.93438;0.69626;-0.34475;0.087178,649.509872340659,0.500153265652707,1.79516050874888,52.2060260512148,123.418350752772,239.543186857376,309.777461505426,42.4607585660061,1.78065624375851,0.920274363659448,0.257120452075672,1.98727385203643,-0.206617608277921,-1.06699948837698,-1.73015339996076,-0.860381880099064,-1.52353579168284,-0.663153911583776,0.265216614470072,-1.4197671700927,0.695960216630155,-0.0299891633893508,0.0299891633893509
-0.0685164983188055,12.0977358143962,3.50843720584416,-0.0197138957017652,3.1722;-4.4506;3.2125;-0.62988;-0.78704;0.56924;0.026843;-0.18624;0.096471;-0.033848,146.355211834924,0.211432975259109,3.45412657098738,6.91215911469819,7.28837246085019,3.69659190521026,96.6832897634675,30.4947674747208,2.63815853129559,2.58516031790269,3.26402929412776,1.15388547190909,1.4842730593865,1.4312748459936,2.11014382221867,-0.0529982133929024,0.625870762832168,0.67886897622507,-1.63557562550208,0.764275711885339,2.19230873123168,2.44906066807718,-2.44906066807718
-0.0642249298763038,16.9547770629553,7.06676085959908,0.29852493447277,3.3309;-5.1415;4.477;-1.848;-0.31608;0.87544;-0.52028;0.18063;-0.04793,287.464465254517,0.252546280187198,3.09452408507325,14.7105310798363,16.4294401558247,12.5432933359674,211.182379170956,32.2622783616655,2.66415847911412,2.55364725943562,2.82353598919853,1.87882342121837,0.785335057895752,0.674823838217248,0.944712567980161,-0.110511219678504,0.159377510084408,0.269888729762913,-1.05049405481997,0.0354064524822469,2.05639739486887,2.12853447428671,-2.12853447428671
-0.026324056470189,24.1335258442952,4.24312029642726,-0.0904599187179673,4.2526;-9.76571;15.5616;-18.9705;18.5786;-14.73;9.25554;-4.32854;1.34185;-0.202535,582.427069677266,0.503012234614906,1.81769384428693,22.1741846056764,103.203921364813,253.737858392726,270.352345213853,33.4466266127168,2.50079733388567,0.963019240475973,0.0634244100100026,2.08977515768213,0.41102217620354,-1.12675591720615,-2.02635074767212,-1.53777809340969,-2.43737292387567,-0.89959483046597,0.618149416334689,-1.32138308657836,0.885032186361112,-0.161206480788741,0.161206480788741
0.0277488429659517,18.8298591467248,6.13695646276285,-0.0654501809572815,2.9073;-3.905;2.7246;-0.51968;-0.62692;0.48778;-0.095335;0.031543;-0.065822;0.032141,354.563595485497,0.470803250815184,1.78500456018297,60.2532251967571,55.6150477968093,62.5392265233838,80.3918764206621,21.6753304108596,0.288357030361369,0.368459323069465,0.251119147293385,1.31073836511667,-1.0223813347553,-0.942279042047205,-1.05961921782328,0.0801022927080957,-0.0372378830679841,-0.11734017577608,-0.387393785940796,-1.67627920178845,-0.126822481391526,-0.146359693226891,0.146359693226891
0.0838614217775581,25.4854835589201,3.72911029145589,0.104432504560756,3.043;-4.6016;4.1443;-2.0401;0.087126;0.8419;-0.93438;0.69626;-0.34475;0.087178,649.509872231989,0.500153265694499,1.79516050859905,52.206026051215,123.418350752774,239.543186857376,309.777461404292,42.460758565959,1.78065624343203,0.920274363332957,0.257120451749198,1.98727385171107,-0.206617608279035,-1.06699948837811,-1.73015339996187,-0.860381880099076,-1.52353579168284,-0.66315391158376,0.265216614470584,-1.41976717009382,0.695960216342889,-0.0299891636766093,0.0299891636766093
